"","stops.stop_name","stops.stop_id","stops.stop_lat","stops.stop_lon","freq"
"2251","19th St & Kalmia Ave",10381,40.040319,-105.272678,42
"2252","23rd Ave & Pontiac St",10605,39.750957,-104.905505,84
"2253","28th St & Hwy 119 Nearside",10726,40.035155,-105.258283,335
"2254","W 44th Ave & Tennyson St",11187,39.776562,-105.043648,58
"2255","Arapahoe Rd & S Quebec St",12290,39.595165,-104.90457,53
"2256","Colfax Ave & Quebec St",12963,39.740044,-104.902997,456
"2257","Colfax Ave & Yosemite St",13020,39.740054,-104.883808,456
"2258","Evans Ave & S Monaco Pkwy",13608,39.678544,-104.913613,98
"2259","Federal Blvd & W 70th Ave",13751,39.822608,-105.024892,174
"2260","S Federal Blvd & S Federal Cir",13797,39.620117,-105.027636,50
"2261","Hampden Ave & S Poplar St",14170,39.652999,-104.904209,217
"2262","Heatherwood Dr & Canterbury Dr",14301,40.055499,-105.174141,80
"2263","Lowry Blvd & Rampart Way",15122,39.717479,-104.895156,85
"2264","Maxwell Pl & Crown Blvd",15275,39.793086,-104.824041,117
"2265","Monaco Pkwy & 17th Ave",15499,39.743125,-104.91285,76
"2266","Pecos St & W 64th Ave S",15839,39.812319,-105.006395,51
"2267","S Peoria St & Mississippi Ave",15945,39.697062,-104.847062,149
"2268","Quebec St & 3rd Ave",16133,39.721842,-104.903426,176
"2269","S Sheridan Blvd & W Center Ave",16545,39.705674,-105.053338,96
"2270","S University Blvd & Orchard Rd",16862,39.608853,-104.960147,40
"2271","Wadsworth Blvd & W 87th Dr",17014,39.853539,-105.0819,77
"2272","S Wadsworth Blvd & W Jewell Ave",17067,39.682605,-105.081261,75
"2273","Yale Ave & S Dahlia St",17310,39.667539,-104.93209,52
"2274","Yale Ave & S Krameria St",17333,39.667647,-104.916865,52
"2275","Youngfield St & W 32nd Ave",17469,39.762653,-105.142377,53
"2276","Sable Blvd & Montview Blvd",18754,39.747592,-104.819483,115
"2277","Monaco St & 71st Ave",19265,39.825649,-104.912664,73
"2278","W Jewell Ave & S Harlan Cir",19298,39.682304,-105.061597,73
"2279","6th Ave & Emery St",19750,40.169087,-105.10017,20
"2280","Bridge St & S 9th Ave",20032,39.98669,-104.811624,30
"2281","S Vance St & W Ohio Ave",20455,39.704199,-105.07964,201
"2282","Via Appia & Lafayette St",21658,39.98155,-105.144528,117
"2283","Gay St & 21st Ave",22548,40.196474,-105.110416,22
"2284","Brighton Rd & 82nd Ave",22955,39.846243,-104.920131,41
"2285","Francis St & Sharpe Pl",23378,40.176209,-105.116454,22
"2286","W 112th Ave & Wolff St",23466,39.899875,-105.049907,37
"2287","S Buckley Rd & Alameda Pkwy",24068,39.70597,-104.791095,171
"2288","120th Ave & Chambers Rd",26055,39.914225,-104.80858,6
"2289","Hwy 119 & Fordham St",26385,40.130928,-105.140774,54
"2290","Colorado Blvd & Summit Grove Pkwy",33494,39.937546,-104.940181,38
"2291","Wadsworth Blvd & W 9th Ave",33666,39.730827,-105.081632,97
"2292","Aspen Park PnR",21794,39.540857,-105.297909,2
"2293","Southwest Plaza",16324,39.613745,-105.092074,360
"2294","Colfax at Auraria Station",23044,39.740285,-105.001608,268
"2295","W Alameda Ave & S Federal Blvd",11992,39.711275,-105.025562,141
"2296","Aurora Metro Center Stn Gate C",26332,39.708586,-104.818084,210
"2297","12th Ave & Elizabeth St",10162,39.735096,-104.956006,105
"2298","1st Ave & Madison St",10453,39.717737,-104.94582,55
"2299","3rd St & Main Ave",11084,39.718918,-105.115058,2
"2300","W 44th Ave & Robb St",11176,39.778289,-105.12653,59
"2301","W 50th Ave & Beach Ct",11327,39.787471,-105.017976,74
"2302","50th Ave & Newport St",11343,39.787515,-104.91032,13
"2303","6th Ave & Krameria St",11567,39.725675,-104.916466,85
"2304","Broadway & Rayleigh Rd",12473,39.993325,-105.259078,264
"2305","S Broadway & Quincy Ave",12583,39.639117,-104.987673,104
"2306","S Colorado Blvd & Amherst Ave",13086,39.665216,-104.940822,120
"2307","W Dartmouth Ave & S Zurich Ct",13329,39.656309,-105.051053,81
"2308","Downing St & Speer Blvd S",13434,39.717743,-104.973456,111
"2309","W Evans Ave & S Lipan St",13600,39.6786,-105.002114,73
"2310","S Federal Blvd & W Mississippi Ave",13837,39.69646,-105.025212,272
"2311","Iris Ave & 19th St",14599,40.036311,-105.27237,22
"2312","Iris Ave & 28th St",14602,40.036528,-105.26018,22
"2313","W Jewell Ave & S Kipling St",14679,39.682198,-105.110846,73
"2314","Lookout Rd & Mt Evans Pl",15049,40.072811,-105.183256,80
"2315","Main St & Mountain View Ave",15174,40.180986,-105.102505,36
"2316","Monaco Pkwy & 1st Ave",15500,39.718611,-104.912679,76
"2317","S Monaco Pkwy & S Newport Way",15544,39.650267,-104.913185,414
"2318","S Sheridan Blvd & W Jewell Ave",16559,39.68263,-105.053031,133
"2319","Stout St & 25th St",16662,39.754388,-104.981914,181
"2320","Wadsworth Blvd & W 38th Ave",16964,39.769885,-105.081286,101
"2321","York St & 30th Ave",17399,39.759264,-104.959817,40
"2322","Main St & 20th Ave",17639,40.193508,-105.102205,33
"2323","Hampden Ave & S Dawson St",18396,39.653206,-104.820435,108
"2324","Colorado Blvd & 112th Ave",18932,39.899062,-104.940347,38
"2325","Lehigh St & Heidelberg Dr",19727,39.97233,-105.260018,185
"2326","W 52nd Ave & Quay St",20824,39.790974,-105.073582,77
"2327","S Boston St & Arapahoe Rd",21604,39.595696,-104.880757,106
"2328","Hwy 119 & Hurricane Hill Rd",21922,39.968288,-105.484172,29
"2329","Josephine St & 6th Ave",22235,39.725399,-104.9585,37
"2330","16th Street Mall & Cleveland Pl",22362,39.741796,-104.987998,560
"2331","S 4th Ave & Skeel St",22736,39.981799,-104.818203,42
"2332","Arapahoe Rd & Cross Creek Dr",22888,40.014748,-105.134489,75
"2333","S Buckley Rd & Quincy Ave",23486,39.639439,-104.791628,102
"2334","Union Ave & S DTC Blvd  {2nd Pass}",24015,39.631005,-104.893181,121
"2335","Brighton Blvd & 38th St",25324,39.772777,-104.975818,90
"2336","W Mississippi Ave & S Sheridan Blvd",25363,39.696731,-105.054183,66
"2337","W Coal Mine Ave & S Kipling St",34444,39.597789,-105.111329,28
"2338","Brighton Blvd & 33rd St",35197,39.768361,-104.98154,90
"2339","Highlands Ranch Town Center PnR Gate C",26263,39.548,-104.998035,43
"2340","W Colgate Pl & S Sheridan Blvd",34201,39.657248,-105.054378,69
"2341","US 36 & McCaslin Station Gate E",34656,39.95898,-105.167154,70
"2342","US 36 & Broomfield Station Gate K",33535,39.906116,-105.085189,154
"2343","Federal Blvd & W 38th Ave",13719,39.768645,-105.025344,175
"2344","40th & Colorado Station Track 2",34468,39.776143,-104.943434,290
"2345","Northglenn - 112th Station Track 2",35255,39.903194,-104.960028,140
"2346","W 10th Ave & Knox Ct",10061,39.732994,-105.032475,32
"2347","W 14th Ave & Newland St",10236,39.738444,-105.069056,37
"2348","17th Ave & Steele St",10323,39.743721,-104.949755,84
"2349","W 26th Ave & Van Gordon St",10691,39.75466,-105.1348,53
"2350","W 44th Ave & Field St",11135,39.778137,-105.098684,59
"2351","W 44th Ave & Ward Rd",11198,39.778457,-105.138717,152
"2352","6th Ave & Havana St",11553,39.725685,-104.866569,85
"2353","W Alameda Ave & S Taft St",12091,39.710743,-105.130492,99
"2354","W Bowles Ave & Echostar",12419,39.613298,-105.023398,138
"2355","Broadway & Curtis St",12508,39.75225,-104.9875,180
"2356","Broadway & Grape Ave",12528,40.033831,-105.282149,206
"2357","Center Ave & Windsor Gardens Lot 20",12691,39.706543,-104.879262,46
"2358","Federal Blvd & W 35th Ave",13717,39.765341,-105.025324,175
"2359","Federal Blvd & W 70th Ave",13752,39.823644,-105.025178,175
"2360","S Gaylord St & Mississippi Ave",14076,39.696402,-104.961785,81
"2361","Greenbriar Blvd & Toedtli Dr",14129,39.974585,-105.241414,186
"2362","S Havana St & Evans Ave",14261,39.678087,-104.86609,163
"2363","Holly St & 67th Ave",14339,39.818259,-104.922228,41
"2364","Monaco Pkwy & 10th Ave",15494,39.73145,-104.912849,76
"2365","S Monaco Pkwy & Mansfield Ave",15551,39.646008,-104.91267,123
"2366","Montview Blvd & Moline St",15590,39.747498,-104.854368,82
"2367","Pecos St & W 79th Way",15850,39.841124,-105.006186,51
"2368","Quebec St & 35th Ave",16128,39.765746,-104.90243,348
"2369","S Sheridan Blvd & W Cornell Ave",16548,39.660012,-105.053124,96
"2370","Wadsworth Blvd & W 20th Ave",16948,39.74821,-105.081242,101
"2371","Wadsworth Blvd & W 41st Ave",16965,39.772677,-105.081569,97
"2372","S Wadsworth Blvd & Morrison Rd",17084,39.67477,-105.08125,75
"2373","W Bowles Ave & S Flower St",17582,39.609867,-105.099004,28
"2374","S Potomac St & Arkansas Ave",17597,39.692421,-104.831311,81
"2375","Smoky Hill Rd & S Shenandoah Way",18286,39.631131,-104.806377,53
"2376","Tower Rd & 45th Ave",19667,39.777666,-104.772316,249
"2377","Chambers Rd & 5th Ave",20223,39.722987,-104.809752,114
"2378","Florida Ave & S Dayton St",21247,39.689373,-104.8759,114
"2379","8800 Block Florida Ave",21249,39.689383,-104.885319,114
"2380","Arapahoe Rd & S Havana St",21497,39.594866,-104.865642,103
"2381","W Pine St & Hoover Ave",21652,39.975567,-105.144474,74
"2382","Sable Blvd & 6th Ave",21713,39.726255,-104.817636,176
"2383","Hwy 119 & Boulder Falls",21919,40.004462,-105.404861,29
"2384","5600 Block S Lowell Blvd",22288,39.614711,-105.035637,50
"2385","Yale Ave & S Brook Dr",22684,39.667387,-104.934549,55
"2386","Baseline Rd & Rendezvous Dr",22842,40.000334,-105.129618,79
"2387","Lefthand Cir & S Sunset St",23342,40.139997,-105.122938,53
"2388","US 287 & Lookout Rd",23796,40.073412,-105.10232,18
"2389","Ford St & 13th St",24398,39.755079,-105.217935,99
"2390","Green Valley Ranch Blvd & Memphis St",24829,39.783866,-104.797573,123
"2391","W Bowles Ave & Shasta Cir",24925,39.609745,-105.052861,38
"2392","Alameda Ave & S Vine St",25550,39.71107,-104.962308,46
"2393","47th Ave & Florence St",33027,39.782111,-104.871707,126
"2394","Quebec St & 54th Pl",33030,39.797801,-104.903131,73
"2395","104th Ave & Brighton Rd",33266,39.885359,-104.89024,63
"2396","S 50th Ave & Southern St",33413,39.97953,-104.752257,30
"2397","Morrison Rd & W Ada Pl",34464,39.701065,-105.047339,36
"2398","7800 Block Smith Rd",34671,39.770766,-104.896167,76
"2399","Uptown Ave & Broomfield Ln",35108,39.901667,-105.08689,82
"2400","28th St & Canyon Blvd",35215,40.017862,-105.258534,134
"2401","Colfax Ave & Steele St",35368,39.740082,-104.949184,456
"2402","El Rancho PnR",21141,39.699542,-105.330963,2
"2403","S Havana St & Alameda Ave",14252,39.711877,-104.865789,165
"2404","27th & Welton Station",23708,39.755249,-104.977279,224
"2405","1st Ave & University Blvd",10481,39.718394,-104.960117,125
"2406","County Line Station",25988,39.561818,-104.872282,448
"2407","40th & Colorado Station Gate B",34478,39.775891,-104.942848,77
"2408","60th & Sheridan-Arvada Gold Strike Station Gate B",34528,39.803855,-105.049102,96
"2409","Commerce City - 72nd Station Track 2",35249,39.826773,-104.943129,140
"2410","W 14th Ave & Pierce St",10238,39.738443,-105.071531,37
"2411","W 1st Ave & Lamar St",10450,39.718554,-105.06743,49
"2412","W 44th Ave & Cody St",11117,39.776676,-105.09178,59
"2413","9800 Block W 58th Ave",11432,39.80181,-105.107542,100
"2414","72nd Ave & Ivanhoe St",11669,39.827145,-104.920546,155
"2415","W 8th Ave & Quail St",11866,39.729193,-105.122932,39
"2416","Corona St & Colfax Ave",13187,39.739595,-104.974203,111
"2417","W Dartmouth Ave & S Dale Ct",13258,39.660551,-105.021664,60
"2418","Evans Ave & S Grape St",13586,39.678517,-104.925668,98
"2419","S Federal Blvd & W Dartmouth Ave",13805,39.660243,-105.02527,97
"2420","Ford St & 24th St",13984,39.746175,-105.20885,102
"2421","W Hampden Ave & S Federal Blvd",14146,39.653332,-105.025864,48
"2422","Havana St & 4th Way",14245,39.721679,-104.86584,165
"2423","S Havana St & Girard Ave",14267,39.65673,-104.866323,165
"2424","Wadsworth Pkwy & W 104th Ave",14445,39.884863,-105.096412,77
"2425","MLK Blvd & Grape St",15235,39.761818,-104.924329,181
"2426","Mississippi Ave & S Monaco Pkwy",15410,39.696564,-104.912494,81
"2427","Monaco St & 67th Ave",15489,39.817917,-104.91286,73
"2428","Quebec St & 12th Ave",16114,39.735208,-104.903531,97
"2429","Sheridan Blvd & W 60th Ave",16492,39.805165,-105.053198,96
"2430","Steele St & 50th Ave",16654,39.78758,-104.949864,84
"2431","Stout St & 27th St",16663,39.756263,-104.979505,181
"2432","S Union Blvd & W Cedar Dr",16782,39.712124,-105.133031,99
"2433","Valmont Rd & Airport Rd",16927,40.029143,-105.23403,22
"2434","Yale Ave & S Dahlia St",17309,39.667388,-104.931298,55
"2435","Yale Ave & S Jersey St",17329,39.667538,-104.919785,55
"2436","Wazee St & 16th Street Mall",17766,39.751042,-105.000108,264
"2437","46th Ave & Andrews Dr",18740,39.778831,-104.82426,126
"2438","S Broadway & W Davies Ave",18837,39.588663,-104.988459,111
"2439","Quincy Ave & S Buckley Rd",19621,39.638619,-104.79202,39
"2440","S Buckley Rd & Asbury Ave",20249,39.680877,-104.790843,166
"2441","W 88th Ave & Osage St",20755,39.856146,-105.005194,65
"2442","W 88th Ave & Fox Dr",20761,39.856407,-104.994749,50
"2443","Baseline & Meadow Glen Dr",22809,40.000163,-105.223052,79
"2444","20th St & Little Raven St",23399,39.759778,-105.002324,128
"2445","S Tower Rd & S Telluride St",23824,39.66862,-104.772328,111
"2446","W Exposition Ave & S Mariposa Way",24392,39.703909,-105.002181,66
"2447","S Buckley Rd & Lake Ave",26369,39.607625,-104.790643,60
"2448","2100 Block 95th Ave",34673,39.868675,-104.961064,38
"2449","W 26th Ave & Clay St",34723,39.754894,-105.020877,56
"2450","S Corona St & Girard Ave",41000,39.653916,-104.974799,36
"2451","72nd Ave & Brighton Rd",11651,39.827292,-104.928579,155
"2452","Alameda Ave & S Colorado Blvd Farside",11973,39.711654,-104.941215,171
"2453","Federal Blvd & W 44th Ave",13723,39.776918,-105.025086,174
"2454","Colfax Ave & Fitzsimons Pkwy",25561,39.74041,-104.829215,246
"2455","Lone Tree City Center Station",35209,39.528022,-104.863143,408
"2456","W 10th Ave & Sheridan Blvd",10075,39.733139,-105.054278,32
"2457","W 14th Ave & Newland St",10235,39.738535,-105.069949,32
"2458","19th Ave & Ceylon St",10355,39.745599,-104.765732,123
"2459","Bruce Randolph Ave & Williams St",10960,39.764556,-104.966272,76
"2460","Regis Blvd & Irving St",11335,39.787378,-105.030254,77
"2461","55th St & Valmont Rd",11408,40.028682,-105.225484,22
"2462","6th Ave & Clermont Pkwy",11525,39.725267,-104.934622,85
"2463","W 8th Ave & Decatur St",11841,39.72924,-105.021033,37
"2464","Alameda Ave & S Galena Way",11996,39.710348,-104.869133,46
"2465","Broadway & Portland Pl",12580,40.022882,-105.281582,206
"2466","S Chambers Rd & Mexico Ave",12713,39.685275,-104.810051,115
"2467","W Colfax Ave & Glen Moor Dr",12888,39.740328,-105.099616,221
"2468","Federal Blvd & W 60th Ave",13742,39.805624,-105.025149,174
"2469","S Federal Blvd & W Bayaud Ave",13787,39.715358,-105.024955,208
"2470","W Florida Ave & S Saulsbury St",13940,39.689489,-105.07622,63
"2471","Hoffman Blvd & Del Mar Cir",14315,39.72846,-104.843815,85
"2472","Huron St & Milky Way",14437,39.852789,-104.996738,37
"2473","Wadsworth Pkwy & Church Ranch Blvd",14443,39.879071,-105.095841,79
"2474","Iliff Ave & S Dayton St",14523,39.674678,-104.879331,118
"2475","W Jewell Ave & S Independence Ct",14674,39.682211,-105.106009,73
"2476","Kipling St & W 13th Pl",14795,39.737448,-105.109504,39
"2477","Kipling St & W 80th Ave",14845,39.841017,-105.110247,26
"2478","Mansfield Ave & S Rifle Way",15200,39.643762,-104.784775,38
"2479","W Mississippi Ave & S Pierce St",15425,39.695992,-105.071924,63
"2480","Ralston Rd & W 59th Ave",16258,39.804985,-105.106515,20
"2481","Sheridan Blvd & W 68th Ave",16497,39.820371,-105.053111,96
"2482","S Sheridan Blvd & W Ohio Ave",16573,39.701772,-105.053398,96
"2483","Tejon St & W 36th Ave",16712,39.767075,-105.011138,59
"2484","S University Blvd & Virginia Ave",16872,39.707592,-104.959266,37
"2485","W 92nd Ave & Tejon St",18344,39.863408,-105.010367,65
"2486","Hampden Ave & S Fairplay Way",18394,39.653201,-104.813441,108
"2487","46th Ave & Freeport Way",18743,39.777221,-104.81366,126
"2488","6400 Block Arapahoe Rd",19342,40.01473,-105.203957,89
"2489","45th Ave & Ceylon St",20848,39.777295,-104.763854,123
"2490","South Boulder Rd & Ceres Dr",21135,39.987066,-105.114227,74
"2491","Auraria Pkwy & 9th St",21356,39.746507,-105.007105,266
"2492","S Wadsworth Blvd & W Stanford Ave",22530,39.634533,-105.082515,139
"2493","Tower Rd & 45th Ave",24513,39.777557,-104.771972,249
"2494","S Picadilly St & Berry Ave",24603,39.616012,-104.742335,38
"2495","S Federal Blvd & W Grand Ave",25454,39.627257,-105.025594,49
"2496","Bridge St & N Telluride St",25879,39.986918,-104.781062,30
"2497","County Line Rd & S Willow St",26001,39.565812,-104.887056,43
"2498","Arapahoe Rd & N 95th St",33341,40.014774,-105.130645,75
"2499","W 26th Ave & Lowell Blvd",34717,39.754793,-105.03425,50
"2500","51st Ave & Crystal Way",34872,39.786903,-104.821864,126
"2501","Larimer St & 34th St",35233,39.765885,-104.975756,56
"2502","Sheridan Station",33967,39.735114,-105.052794,272
"2503","19th St & Forest Ave",10374,40.032302,-105.272726,42
"2504","W 26th Ave & Allison St",10627,39.754763,-105.085807,50
"2505","W 26th Ave & Garrison St",10645,39.754703,-105.099793,50
"2506","Bruce Randolph Ave & Cherry St",10939,39.764527,-104.934953,76
"2507","Bruce Randolph Ave & Jackson St",10950,39.764373,-104.94295,76
"2508","W 72nd Ave & Utica St",11699,39.827228,-105.045252,20
"2509","Alameda Ave & S Downing St",11982,39.71116,-104.973752,46
"2510","S Broadway & Louisiana Ave",12555,39.693308,-104.987358,277
"2511","Center Ave & S Clinton St",12692,39.70651,-104.878022,46
"2512","S Colorado Blvd & Iliff Ave",13126,39.675131,-104.940855,175
"2513","S Downing St & Virginia Ave",13428,39.707276,-104.973424,111
"2514","Eudora St & 56th Ave",13550,39.79856,-104.930338,161
"2515","Evans Ave & S Logan St",13602,39.678484,-104.982392,104
"2516","W Exposition Ave & S Bryant St",13654,39.703955,-105.018495,63
"2517","Francis St & Mountain View Ave",14003,40.1804,-105.116647,22
"2518","W Jewell Ave & S Kipling St",14678,39.68203,-105.108734,74
"2519","S Lincoln St & Exposition Ave",14986,39.704085,-104.986211,210
"2520","Lookout Rd & Idylwild Trail",15046,40.072696,-105.193516,78
"2521","Main St & 15th Ave",15143,40.185779,-105.102207,33
"2522","W Mississippi Ave & S Jason St",15377,39.696588,-104.9989,129
"2523","W Mississippi Ave & S Quivas St",15434,39.69666,-105.006388,83
"2524","S Monaco Pkwy & Eastman Ave",15530,39.658984,-104.912761,76
"2525","Sable Blvd & Colfax Ave",16383,39.73946,-104.819502,176
"2526","S Sable Blvd & Florida Ave",16389,39.689081,-104.819355,98
"2527","Sheridan Blvd & W 5th Ave",16489,39.723331,-105.053398,96
"2528","Sheridan Blvd & W 82nd Pl",16514,39.845461,-105.053336,96
"2529","S Sheridan Blvd & W Bates Ave",16541,39.663005,-105.053139,96
"2530","S Wadsworth Blvd & W Belleview Ave",17026,39.625006,-105.090846,139
"2531","S Wadsworth Blvd & W Jefferson Ave",17063,39.650508,-105.081234,91
"2532","W Yale Ave & S Webster St",17367,39.667799,-105.079115,16
"2533","Hampden Ave & Hamilton Dr",18374,39.652969,-104.827181,111
"2534","46th Ave & Fairplay Way",18808,39.778155,-104.816026,114
"2535","1900 Block S Quebec Way",19492,39.682724,-104.8895,14
"2536","W 112th Ave & Alcott St",19881,39.899524,-105.016481,35
"2537","W Baseline Rd & N Carr Ave",19963,40.000282,-105.098917,97
"2538","Merlin Dr & E Spaulding St",20010,39.99085,-105.081024,45
